import_batch_id,id,parent_legacy_crm_id,user_email,body,occurred_at,humeur_raw,original_comment_status,close_reqs,modere,source_sheet,raw_source_data,resolution_status,is_approved
old-data-berta2-all-20260501-01,9d7d5db1,d91e011e,m.lallement@otisud.com,réponse mail envoyée le 14/12/22,2022-12-14 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""9d7d5db1"",""User"":""m.lallement@otisud.com"",""CRM"":""d91e011e"",""Commentaire"":""réponse mail envoyée le 14/12/22"",""Date"":""14/12/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,890e07b4,77c6977c,m.lallement@otisud.com,traité,2022-12-14 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""890e07b4"",""User"":""m.lallement@otisud.com"",""CRM"":""77c6977c"",""Commentaire"":""traité"",""Date"":""14/12/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,dfb16d4b,21222c02,m.lallement@otisud.com,envoi du mail de bienvenue + coordonnées IRT,2022-12-14 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""dfb16d4b"",""User"":""m.lallement@otisud.com"",""CRM"":""21222c02"",""Commentaire"":""envoi du mail de bienvenue + coordonnées IRT"",""Date"":""14/12/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,fb4ff153,2b0bc2f8,m.lallement@otisud.com,traité par mail le 14/12/22,2022-12-14 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""fb4ff153"",""User"":""m.lallement@otisud.com"",""CRM"":""2b0bc2f8"",""Commentaire"":""traité par mail le 14/12/22"",""Date"":""14/12/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,0b7218da,733289da,m.lallement@otisud.com,traité + réponse mail,2022-12-14 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""0b7218da"",""User"":""m.lallement@otisud.com"",""CRM"":""733289da"",""Commentaire"":""traité + réponse mail"",""Date"":""14/12/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,45bb05e1,e941b77e,m.lallement@otisud.com,ok traité,2022-12-14 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""45bb05e1"",""User"":""m.lallement@otisud.com"",""CRM"":""e941b77e"",""Commentaire"":""ok traité"",""Date"":""14/12/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,d0da705f,1ef5c892,m.lallement@otisud.com,traité,2022-12-15 00:00:00,ok,Traitée,true,true,Commentaires,"{""ID"":""d0da705f"",""User"":""m.lallement@otisud.com"",""CRM"":""1ef5c892"",""Commentaire"":""traité"",""Date"":""15/12/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""ok"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,f420dab4,5b49ef53,m.lallement@otisud.com,traité,2022-12-15 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""f420dab4"",""User"":""m.lallement@otisud.com"",""CRM"":""5b49ef53"",""Commentaire"":""traité"",""Date"":""15/12/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,a2ea4935,0b6ab265,n.chevalier@otisud.com,formulaire transmis le 14/12,2022-12-15 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""a2ea4935"",""User"":""n.chevalier@otisud.com"",""CRM"":""0b6ab265"",""Commentaire"":""formulaire transmis le 14/12"",""Date"":""15/12/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,aea998bb,4a39ff56,a.sarpedon@otisud.com,"La demande de Monsieur DUCRET a été traitée au mois de septembre 2022. En effet, la fiche de l'établissement LA CASE AU PIED DU VOLCAN a été mise à jour le mardi 13 septembre 2022.",2022-12-21 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""aea998bb"",""User"":""a.sarpedon@otisud.com"",""CRM"":""4a39ff56"",""Commentaire"":""La demande de Monsieur DUCRET a été traitée au mois de septembre 2022. En effet, la fiche de l'établissement LA CASE AU PIED DU VOLCAN a été mise à jour le mardi 13 septembre 2022."",""Date"":""21/12/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,de023661,631c2ad3,a.sarpedon@otisud.com,"Le 21 décembre 2022, tout d'abord, j'ai appelé le prestataire. Ensuite, j'ai envoyé le formulaire d'adhésion à la plateforme SOUBIK par mail à Madame LEFEVRE.",2022-12-21 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""de023661"",""User"":""a.sarpedon@otisud.com"",""CRM"":""631c2ad3"",""Commentaire"":""Le 21 décembre 2022, tout d'abord, j'ai appelé le prestataire. Ensuite, j'ai envoyé le formulaire d'adhésion à la plateforme SOUBIK par mail à Madame LEFEVRE."",""Date"":""21/12/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,336f1bf9,a487a897,m.lallement@otisud.com,en attente de la décision de classement,2022-12-22 00:00:00,🙂,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""336f1bf9"",""User"":""m.lallement@otisud.com"",""CRM"":""a487a897"",""Commentaire"":""en attente de la décision de classement"",""Date"":""22/12/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,ae994627,7c52f158,m.lallement@otisud.com,traité au tel,2022-12-22 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""ae994627"",""User"":""m.lallement@otisud.com"",""CRM"":""7c52f158"",""Commentaire"":""traité au tel"",""Date"":""22/12/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,9e4e2210,a4ed9628,n.chevalier@otisud.com,tds ok // mail ok// courrier ok,2022-12-23 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""9e4e2210"",""User"":""n.chevalier@otisud.com"",""CRM"":""a4ed9628"",""Commentaire"":""tds ok // mail ok// courrier ok"",""Date"":""23/12/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,5b73a355,b921331b,m.lallement@otisud.com,ok,2022-12-26 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""5b73a355"",""User"":""m.lallement@otisud.com"",""CRM"":""b921331b"",""Commentaire"":""ok"",""Date"":""26/12/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,aa985825,a487a897,m.lallement@otisud.com,ok,2023-01-03 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""aa985825"",""User"":""m.lallement@otisud.com"",""CRM"":""a487a897"",""Commentaire"":""ok"",""Date"":""3/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,a3bdfeb6,3237b143,m.lallement@otisud.com,Hébergement avec atout cocooning cheminée : promo programmée au mois de Mai (sachant qu'il a déjà eu 2 post sur les gourmandises du jardin en 2022 + présence à Miel Vert) - vu avec Solène,2023-01-04 00:00:00,ok,En cours,false,true,Commentaires,"{""ID"":""a3bdfeb6"",""User"":""m.lallement@otisud.com"",""CRM"":""3237b143"",""Commentaire"":""Hébergement avec atout cocooning cheminée : promo programmée au mois de Mai (sachant qu'il a déjà eu 2 post sur les gourmandises du jardin en 2022 + présence à Miel Vert) - vu avec Solène"",""Date"":""4/1/2023"",""Moderer"":""TRUE"",""Status"":""En cours"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,50df109c,34d1d186,l.calpetard@otisud.com,"Madame est passé il y a quelques jours, elle a pu récupérer ce dont elle avait besoin !",2023-01-05 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""50df109c"",""User"":""l.calpetard@otisud.com"",""CRM"":""34d1d186"",""Commentaire"":""Madame est passé il y a quelques jours, elle a pu récupérer ce dont elle avait besoin !"",""Date"":""5/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,fa00eddb,34d1d186,a.mir@otisud.com,"Léa dit : Bonjour, oui elle est passé il y a quelques jours, elle a pu récupérer ce dont elle avait besoin !",2023-01-05 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""fa00eddb"",""User"":""a.mir@otisud.com"",""CRM"":""34d1d186"",""Commentaire"":""Léa dit : Bonjour, oui elle est passé il y a quelques jours, elle a pu récupérer ce dont elle avait besoin !"",""Date"":""5/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,140fb2cc,59bf6b93,a.mir@otisud.com,Le post a été retiré le 6 janvier car nous attendons le cerfa qui finalement n'est pas en cours,2023-01-06 00:00:00,🙂,Problème,false,true,Commentaires,"{""ID"":""140fb2cc"",""User"":""a.mir@otisud.com"",""CRM"":""59bf6b93"",""Commentaire"":""Le post a été retiré le 6 janvier car nous attendons le cerfa qui finalement n'est pas en cours"",""Date"":""6/1/2023"",""Moderer"":""TRUE"",""Status"":""Problème"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,15731d3f,d05efea9,m.lallement@otisud.com,ok traité TDS + bertel,2023-01-09 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""15731d3f"",""User"":""m.lallement@otisud.com"",""CRM"":""d05efea9"",""Commentaire"":""ok traité TDS + bertel"",""Date"":""9/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,4f5dc76c,8315a695,m.lallement@otisud.com,ok + réponse par mail,2023-01-09 00:00:00,ok,Traitée,true,true,Commentaires,"{""ID"":""4f5dc76c"",""User"":""m.lallement@otisud.com"",""CRM"":""8315a695"",""Commentaire"":""ok + réponse par mail"",""Date"":""9/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""ok"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,bed62907,ae19d911,m.lallement@otisud.com,ok traité : BDD + TDS,2023-01-10 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""bed62907"",""User"":""m.lallement@otisud.com"",""CRM"":""ae19d911"",""Commentaire"":""ok traité : BDD + TDS"",""Date"":""10/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,ebf78709,175178ba,a.sarpedon@otisud.com,"Le 10 janvier 2023, tout d'abord, j'ai transmis les coordonnées souhaitées lors de la conversation téléphonique. Aussi, j'ai envoyé un courriel à Monsieur PAYET.",2023-01-10 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""ebf78709"",""User"":""a.sarpedon@otisud.com"",""CRM"":""175178ba"",""Commentaire"":""Le 10 janvier 2023, tout d'abord, j'ai transmis les coordonnées souhaitées lors de la conversation téléphonique. Aussi, j'ai envoyé un courriel à Monsieur PAYET."",""Date"":""10/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,83ec73a2,9d4d0630,m.lallement@otisud.com,traité,2023-01-11 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""83ec73a2"",""User"":""m.lallement@otisud.com"",""CRM"":""9d4d0630"",""Commentaire"":""traité"",""Date"":""11/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,5f8cac50,fcd28e94,m.lallement@otisud.com,traité,2023-01-11 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""5f8cac50"",""User"":""m.lallement@otisud.com"",""CRM"":""fcd28e94"",""Commentaire"":""traité"",""Date"":""11/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,ccc208d4,206f837f,m.lallement@otisud.com,traité,2023-01-11 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""ccc208d4"",""User"":""m.lallement@otisud.com"",""CRM"":""206f837f"",""Commentaire"":""traité"",""Date"":""11/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,a24d50fd,07bab2d1,m.lallement@otisud.com,ok TDS / plateforme / mail / courrier,2023-01-11 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""a24d50fd"",""User"":""m.lallement@otisud.com"",""CRM"":""07bab2d1"",""Commentaire"":""ok TDS / plateforme / mail / courrier"",""Date"":""11/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,b1ae3c21,beb1e292,a.sarpedon@otisud.com,La demande de Monsieur APOSTIN a été prise en compte le 12 janvier 2023.,2023-01-12 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""b1ae3c21"",""User"":""a.sarpedon@otisud.com"",""CRM"":""beb1e292"",""Commentaire"":""La demande de Monsieur APOSTIN a été prise en compte le 12 janvier 2023."",""Date"":""12/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,219e3d5b,9b74af7c,m.lallement@otisud.com,prestataire informé de la manipulation à faire pour modifier son adresse mail,2023-01-12 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""219e3d5b"",""User"":""m.lallement@otisud.com"",""CRM"":""9b74af7c"",""Commentaire"":""prestataire informé de la manipulation à faire pour modifier son adresse mail"",""Date"":""12/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,f8e15160,2e69f5e6,a.sarpedon@otisud.com,"Le 13 janvier 2023, j'ai appelé Madame MAILLOT pour faire le point au sujet des deux dossiers à renvoyer par mail.",2023-01-13 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""f8e15160"",""User"":""a.sarpedon@otisud.com"",""CRM"":""2e69f5e6"",""Commentaire"":""Le 13 janvier 2023, j'ai appelé Madame MAILLOT pour faire le point au sujet des deux dossiers à renvoyer par mail."",""Date"":""13/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,39dba7bc,78e42dc7,a.sarpedon@otisud.com,La promotion sur Facebook a été faite le 11 janvier 2023.,2023-01-17 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""39dba7bc"",""User"":""a.sarpedon@otisud.com"",""CRM"":""78e42dc7"",""Commentaire"":""La promotion sur Facebook a été faite le 11 janvier 2023."",""Date"":""17/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,5700f1f6,436a0af3,m.lallement@otisud.com,visite du 12 janvier 2023 : le presta souhaite une mise à jour de sa fiche (détails envoyés sur slack et par mail le 18/01),2023-01-18 00:00:00,🙂,A traitée,false,true,Commentaires,"{""ID"":""5700f1f6"",""User"":""m.lallement@otisud.com"",""CRM"":""436a0af3"",""Commentaire"":""visite du 12 janvier 2023 : le presta souhaite une mise à jour de sa fiche (détails envoyés sur slack et par mail le 18/01)"",""Date"":""18/1/2023"",""Moderer"":""TRUE"",""Status"":""A traitée"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,5dadf43b,c9e33a63,a.sarpedon@otisud.com,La promotion sur Facebook a été faite le 18 janvier 2023.,2023-01-19 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""5dadf43b"",""User"":""a.sarpedon@otisud.com"",""CRM"":""c9e33a63"",""Commentaire"":""La promotion sur Facebook a été faite le 18 janvier 2023."",""Date"":""19/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,07f958ee,4895ef6b,a.sarpedon@otisud.com,La promotion sur Facebook a été faite le 18 janvier 2023.,2023-01-19 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""07f958ee"",""User"":""a.sarpedon@otisud.com"",""CRM"":""4895ef6b"",""Commentaire"":""La promotion sur Facebook a été faite le 18 janvier 2023."",""Date"":""19/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,dd933847,9fcf039f,a.sarpedon@otisud.com,La fiche de cet établissement a été mise à jour.,2023-01-23 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""dd933847"",""User"":""a.sarpedon@otisud.com"",""CRM"":""9fcf039f"",""Commentaire"":""La fiche de cet établissement a été mise à jour."",""Date"":""23/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,9e8600d9,e7400dfa,m.lallement@otisud.com,traité,2023-01-23 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""9e8600d9"",""User"":""m.lallement@otisud.com"",""CRM"":""e7400dfa"",""Commentaire"":""traité"",""Date"":""23/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,3fa308be,ad459104,a.sarpedon@otisud.com,La fiche de cet établissement a été mise à jour.,2023-01-23 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""3fa308be"",""User"":""a.sarpedon@otisud.com"",""CRM"":""ad459104"",""Commentaire"":""La fiche de cet établissement a été mise à jour."",""Date"":""23/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,8878b486,b6dbc378,n.chevalier@otisud.com,attendre de recevoir leur page fb pour faire la promo,2023-01-24 00:00:00,🙂,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""8878b486"",""User"":""n.chevalier@otisud.com"",""CRM"":""b6dbc378"",""Commentaire"":""attendre de recevoir leur page fb pour faire la promo"",""Date"":""24/1/2023"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,72dcb37f,fcea8267,n.chevalier@otisud.com,ok mail envoyé le 25/01,2023-01-25 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""72dcb37f"",""User"":""n.chevalier@otisud.com"",""CRM"":""fcea8267"",""Commentaire"":""ok mail envoyé le 25/01"",""Date"":""25/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,4f2c699c,5110ecae,n.chevalier@otisud.com,tds ok // mail ok // courrier ok,2023-01-25 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""4f2c699c"",""User"":""n.chevalier@otisud.com"",""CRM"":""5110ecae"",""Commentaire"":""tds ok // mail ok // courrier ok"",""Date"":""25/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,564eae16,dfc36814,n.chevalier@otisud.com,tds ok // mail ok // courrier ok,2023-01-25 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""564eae16"",""User"":""n.chevalier@otisud.com"",""CRM"":""dfc36814"",""Commentaire"":""tds ok // mail ok // courrier ok"",""Date"":""25/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,7d330306,44c22b72,a.sarpedon@otisud.com,La mise à jour de la fiche de cet établissement a bien été effectuée.,2023-01-30 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""7d330306"",""User"":""a.sarpedon@otisud.com"",""CRM"":""44c22b72"",""Commentaire"":""La mise à jour de la fiche de cet établissement a bien été effectuée."",""Date"":""30/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,2f1dbfcc,f18656cc,a.sarpedon@otisud.com,"Le 31 janvier 2023, tout d'abord, j'ai appelé le prestataire. Ensuite, j'ai envoyé le formulaire d'adhésion à la plateforme SOUBIK par mail à Monsieur GANGNANT.",2023-01-31 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""2f1dbfcc"",""User"":""a.sarpedon@otisud.com"",""CRM"":""f18656cc"",""Commentaire"":""Le 31 janvier 2023, tout d'abord, j'ai appelé le prestataire. Ensuite, j'ai envoyé le formulaire d'adhésion à la plateforme SOUBIK par mail à Monsieur GANGNANT."",""Date"":""31/1/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,bd496471,62e2b8f4,a.sarpedon@otisud.com,La mise à jour de la fiche de cet établissement a bien été effectuée.,2023-02-01 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""bd496471"",""User"":""a.sarpedon@otisud.com"",""CRM"":""62e2b8f4"",""Commentaire"":""La mise à jour de la fiche de cet établissement a bien été effectuée."",""Date"":""1/2/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,1f799b6b,b6dbc378,m.lallement@otisud.com,"page facebook créée, lien transmi le 02/02/23 mais en attente car la page est vide pour le moment",2023-02-02 00:00:00,🙂,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""1f799b6b"",""User"":""m.lallement@otisud.com"",""CRM"":""b6dbc378"",""Commentaire"":""page facebook créée, lien transmi le 02/02/23 mais en attente car la page est vide pour le moment"",""Date"":""2/2/2023"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,26f1b95b,0005b320,n.chevalier@otisud.com,tds ok // mail ok // courrier ok,2023-02-08 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""26f1b95b"",""User"":""n.chevalier@otisud.com"",""CRM"":""0005b320"",""Commentaire"":""tds ok // mail ok // courrier ok"",""Date"":""8/2/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,3234423e,3654d066,a.sarpedon@otisud.com,"Le 08 février 2023, j'ai appelé Madame FALCONNET avant l'envoi du formulaire d'adhésion à la plateforme SOUBIK.",2023-02-08 00:00:00,🙂,A traitée,false,true,Commentaires,"{""ID"":""3234423e"",""User"":""a.sarpedon@otisud.com"",""CRM"":""3654d066"",""Commentaire"":""Le 08 février 2023, j'ai appelé Madame FALCONNET avant l'envoi du formulaire d'adhésion à la plateforme SOUBIK."",""Date"":""8/2/2023"",""Moderer"":""TRUE"",""Status"":""A traitée"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,50ecb5d6,3654d066,a.sarpedon@otisud.com,Le formulaire d'adhésion à la plateforme SOUBIK a été transmis par mail le 09 février 2023.,2023-02-09 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""50ecb5d6"",""User"":""a.sarpedon@otisud.com"",""CRM"":""3654d066"",""Commentaire"":""Le formulaire d'adhésion à la plateforme SOUBIK a été transmis par mail le 09 février 2023."",""Date"":""9/2/2023"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
